Block Name,Row ID,avg(alphat),avg(DR),avg(epsilon),avg(k),avg(nut),avg(p),avg(p_rgh),avg(PMV),avg(PPD),avg(qr),avg(T),avg(Top),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(wallHeatFlux),avg(X),avg(Y),avg(Z),max(alphat),max(DR),max(epsilon),max(k),max(nut),max(p),max(p_rgh),max(PMV),max(PPD),max(qr),max(T),max(Top),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(wallHeatFlux),max(X),max(Y),max(Z),med(alphat),med(DR),med(epsilon),med(k),med(nut),med(p),med(p_rgh),med(PMV),med(PPD),med(qr),med(T),med(Top),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(wallHeatFlux),med(X),med(Y),med(Z),min(alphat),min(DR),min(epsilon),min(k),min(nut),min(p),min(p_rgh),min(PMV),min(PPD),min(qr),min(T),min(Top),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(wallHeatFlux),min(X),min(Y),min(Z),N,q1(alphat),q1(DR),q1(epsilon),q1(k),q1(nut),q1(p),q1(p_rgh),q1(PMV),q1(PPD),q1(qr),q1(T),q1(Top),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(wallHeatFlux),q1(X),q1(Y),q1(Z),q3(alphat),q3(DR),q3(epsilon),q3(k),q3(nut),q3(p),q3(p_rgh),q3(PMV),q3(PPD),q3(qr),q3(T),q3(Top),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(wallHeatFlux),q3(X),q3(Y),q3(Z),std(alphat),std(DR),std(epsilon),std(k),std(nut),std(p),std(p_rgh),std(PMV),std(PPD),std(qr),std(T),std(Top),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(wallHeatFlux),std(X),std(Y),std(Z),sum(alphat),sum(DR),sum(epsilon),sum(k),sum(nut),sum(p),sum(p_rgh),sum(PMV),sum(PPD),sum(qr),sum(T),sum(Top),sum(U (0)),sum(U (1)),sum(U (2)),sum(U (Magnitude)),sum(wallHeatFlux),sum(X),sum(Y),sum(Z),Time,vtkValidPointMask
stats,183,0.384176,36.9902,0.0277397,0.17618,0.324003,7.8738e+06,7.87497e+06,-46.3996,1087.81,-1.83052,23081.9,23038.5,-0.000654232,0.010568,0.0279567,0.0298946,1.28262,-2.83617e-08,-0.00171766,1.30055,0.384176,36.9902,0.0277397,0.17618,0.324003,7.8738e+06,7.87497e+06,-46.3996,1087.81,-1.83052,23081.9,23038.5,-0.000654232,0.010568,0.0279567,0.0298946,1.28262,-2.83617e-08,-0.00171766,1.30055,0.384176,36.9902,0.0277397,0.17618,0.324003,7.8738e+06,7.87497e+06,-46.3996,1087.81,-1.83052,23081.9,23038.5,-0.000654232,0.010568,0.0279567,0.0298946,1.28262,-2.83617e-08,-0.00171766,1.30055,0.384176,36.9902,0.0277397,0.17618,0.324003,7.8738e+06,7.87497e+06,-46.3996,1087.81,-1.83052,23081.9,23038.5,-0.000654232,0.010568,0.0279567,0.0298946,1.28262,-2.83617e-08,-0.00171766,1.30055,1,0.384176,36.9902,0.0277397,0.17618,0.324003,7.8738e+06,7.87497e+06,-46.3996,1087.81,-1.83052,23081.9,23038.5,-0.000654232,0.010568,0.0279567,0.0298946,1.28262,-2.83617e-08,-0.00171766,1.30055,0.384176,36.9902,0.0277397,0.17618,0.324003,7.8738e+06,7.87497e+06,-46.3996,1087.81,-1.83052,23081.9,23038.5,-0.000654232,0.010568,0.0279567,0.0298946,1.28262,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384176,36.9902,0.0277397,0.17618,0.324003,7.8738e+06,7.87497e+06,-46.3996,1087.81,-1.83052,23081.9,23038.5,-0.000654232,0.010568,0.0279567,0.0298946,1.28262,-2.83617e-08,-0.00171766,1.30055,18400,1
stats,184,0.284682,43.9192,0.023026,0.114359,0.240065,7.87378e+06,7.87497e+06,-48.0015,1113.38,-2.04162,23081.8,23032.7,-0.00117739,0.0138329,0.0318171,0.034714,1.62152,-2.83617e-08,-0.00171766,1.30055,0.284682,43.9192,0.023026,0.114359,0.240065,7.87378e+06,7.87497e+06,-48.0015,1113.38,-2.04162,23081.8,23032.7,-0.00117739,0.0138329,0.0318171,0.034714,1.62152,-2.83617e-08,-0.00171766,1.30055,0.284682,43.9192,0.023026,0.114359,0.240065,7.87378e+06,7.87497e+06,-48.0015,1113.38,-2.04162,23081.8,23032.7,-0.00117739,0.0138329,0.0318171,0.034714,1.62152,-2.83617e-08,-0.00171766,1.30055,0.284682,43.9192,0.023026,0.114359,0.240065,7.87378e+06,7.87497e+06,-48.0015,1113.38,-2.04162,23081.8,23032.7,-0.00117739,0.0138329,0.0318171,0.034714,1.62152,-2.83617e-08,-0.00171766,1.30055,1,0.284682,43.9192,0.023026,0.114359,0.240065,7.87378e+06,7.87497e+06,-48.0015,1113.38,-2.04162,23081.8,23032.7,-0.00117739,0.0138329,0.0318171,0.034714,1.62152,-2.83617e-08,-0.00171766,1.30055,0.284682,43.9192,0.023026,0.114359,0.240065,7.87378e+06,7.87497e+06,-48.0015,1113.38,-2.04162,23081.8,23032.7,-0.00117739,0.0138329,0.0318171,0.034714,1.62152,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284682,43.9192,0.023026,0.114359,0.240065,7.87378e+06,7.87497e+06,-48.0015,1113.38,-2.04162,23081.8,23032.7,-0.00117739,0.0138329,0.0318171,0.034714,1.62152,-2.83617e-08,-0.00171766,1.30055,18500,1
stats,185,0.205062,47.3189,0.0218991,0.0928315,0.172979,7.87304e+06,7.87419e+06,-50.0842,1179,-2.28619,23079.6,23025.4,-0.000517666,0.00992316,0.0312042,0.0327481,1.88863,-2.83617e-08,-0.00171766,1.30055,0.205062,47.3189,0.0218991,0.0928315,0.172979,7.87304e+06,7.87419e+06,-50.0842,1179,-2.28619,23079.6,23025.4,-0.000517666,0.00992316,0.0312042,0.0327481,1.88863,-2.83617e-08,-0.00171766,1.30055,0.205062,47.3189,0.0218991,0.0928315,0.172979,7.87304e+06,7.87419e+06,-50.0842,1179,-2.28619,23079.6,23025.4,-0.000517666,0.00992316,0.0312042,0.0327481,1.88863,-2.83617e-08,-0.00171766,1.30055,0.205062,47.3189,0.0218991,0.0928315,0.172979,7.87304e+06,7.87419e+06,-50.0842,1179,-2.28619,23079.6,23025.4,-0.000517666,0.00992316,0.0312042,0.0327481,1.88863,-2.83617e-08,-0.00171766,1.30055,1,0.205062,47.3189,0.0218991,0.0928315,0.172979,7.87304e+06,7.87419e+06,-50.0842,1179,-2.28619,23079.6,23025.4,-0.000517666,0.00992316,0.0312042,0.0327481,1.88863,-2.83617e-08,-0.00171766,1.30055,0.205062,47.3189,0.0218991,0.0928315,0.172979,7.87304e+06,7.87419e+06,-50.0842,1179,-2.28619,23079.6,23025.4,-0.000517666,0.00992316,0.0312042,0.0327481,1.88863,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205062,47.3189,0.0218991,0.0928315,0.172979,7.87304e+06,7.87419e+06,-50.0842,1179,-2.28619,23079.6,23025.4,-0.000517666,0.00992316,0.0312042,0.0327481,1.88863,-2.83617e-08,-0.00171766,1.30055,18600,1
stats,186,0.157576,48.9144,0.0211123,0.0820739,0.13301,7.87166e+06,7.87287e+06,-52.5946,1266.53,-2.54596,23075.7,23016.7,0.00045584,0.00673826,0.031304,0.0320242,2.16453,-2.83617e-08,-0.00171766,1.30055,0.157576,48.9144,0.0211123,0.0820739,0.13301,7.87166e+06,7.87287e+06,-52.5946,1266.53,-2.54596,23075.7,23016.7,0.00045584,0.00673826,0.031304,0.0320242,2.16453,-2.83617e-08,-0.00171766,1.30055,0.157576,48.9144,0.0211123,0.0820739,0.13301,7.87166e+06,7.87287e+06,-52.5946,1266.53,-2.54596,23075.7,23016.7,0.00045584,0.00673826,0.031304,0.0320242,2.16453,-2.83617e-08,-0.00171766,1.30055,0.157576,48.9144,0.0211123,0.0820739,0.13301,7.87166e+06,7.87287e+06,-52.5946,1266.53,-2.54596,23075.7,23016.7,0.00045584,0.00673826,0.031304,0.0320242,2.16453,-2.83617e-08,-0.00171766,1.30055,1,0.157576,48.9144,0.0211123,0.0820739,0.13301,7.87166e+06,7.87287e+06,-52.5946,1266.53,-2.54596,23075.7,23016.7,0.00045584,0.00673826,0.031304,0.0320242,2.16453,-2.83617e-08,-0.00171766,1.30055,0.157576,48.9144,0.0211123,0.0820739,0.13301,7.87166e+06,7.87287e+06,-52.5946,1266.53,-2.54596,23075.7,23016.7,0.00045584,0.00673826,0.031304,0.0320242,2.16453,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157576,48.9144,0.0211123,0.0820739,0.13301,7.87166e+06,7.87287e+06,-52.5946,1266.53,-2.54596,23075.7,23016.7,0.00045584,0.00673826,0.031304,0.0320242,2.16453,-2.83617e-08,-0.00171766,1.30055,18700,1
stats,187,0.13429,49.8332,0.0208829,0.0771763,0.113422,7.87103e+06,7.87222e+06,-53.8226,1317.9,-2.68594,23074,23012.5,0.0061912,0.00570002,0.0267947,0.0280852,2.28626,-2.83617e-08,-0.00171766,1.30055,0.13429,49.8332,0.0208829,0.0771763,0.113422,7.87103e+06,7.87222e+06,-53.8226,1317.9,-2.68594,23074,23012.5,0.0061912,0.00570002,0.0267947,0.0280852,2.28626,-2.83617e-08,-0.00171766,1.30055,0.13429,49.8332,0.0208829,0.0771763,0.113422,7.87103e+06,7.87222e+06,-53.8226,1317.9,-2.68594,23074,23012.5,0.0061912,0.00570002,0.0267947,0.0280852,2.28626,-2.83617e-08,-0.00171766,1.30055,0.13429,49.8332,0.0208829,0.0771763,0.113422,7.87103e+06,7.87222e+06,-53.8226,1317.9,-2.68594,23074,23012.5,0.0061912,0.00570002,0.0267947,0.0280852,2.28626,-2.83617e-08,-0.00171766,1.30055,1,0.13429,49.8332,0.0208829,0.0771763,0.113422,7.87103e+06,7.87222e+06,-53.8226,1317.9,-2.68594,23074,23012.5,0.0061912,0.00570002,0.0267947,0.0280852,2.28626,-2.83617e-08,-0.00171766,1.30055,0.13429,49.8332,0.0208829,0.0771763,0.113422,7.87103e+06,7.87222e+06,-53.8226,1317.9,-2.68594,23074,23012.5,0.0061912,0.00570002,0.0267947,0.0280852,2.28626,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13429,49.8332,0.0208829,0.0771763,0.113422,7.87103e+06,7.87222e+06,-53.8226,1317.9,-2.68594,23074,23012.5,0.0061912,0.00570002,0.0267947,0.0280852,2.28626,-2.83617e-08,-0.00171766,1.30055,18800,1
stats,188,0.125126,50.2794,0.0208312,0.0745904,0.105719,7.87146e+06,7.87263e+06,-53.8493,1329.49,-2.77039,23075.3,23012.3,0.00211822,0.0171253,0.0313419,0.0357782,2.33266,-2.83617e-08,-0.00171766,1.30055,0.125126,50.2794,0.0208312,0.0745904,0.105719,7.87146e+06,7.87263e+06,-53.8493,1329.49,-2.77039,23075.3,23012.3,0.00211822,0.0171253,0.0313419,0.0357782,2.33266,-2.83617e-08,-0.00171766,1.30055,0.125126,50.2794,0.0208312,0.0745904,0.105719,7.87146e+06,7.87263e+06,-53.8493,1329.49,-2.77039,23075.3,23012.3,0.00211822,0.0171253,0.0313419,0.0357782,2.33266,-2.83617e-08,-0.00171766,1.30055,0.125126,50.2794,0.0208312,0.0745904,0.105719,7.87146e+06,7.87263e+06,-53.8493,1329.49,-2.77039,23075.3,23012.3,0.00211822,0.0171253,0.0313419,0.0357782,2.33266,-2.83617e-08,-0.00171766,1.30055,1,0.125126,50.2794,0.0208312,0.0745904,0.105719,7.87146e+06,7.87263e+06,-53.8493,1329.49,-2.77039,23075.3,23012.3,0.00211822,0.0171253,0.0313419,0.0357782,2.33266,-2.83617e-08,-0.00171766,1.30055,0.125126,50.2794,0.0208312,0.0745904,0.105719,7.87146e+06,7.87263e+06,-53.8493,1329.49,-2.77039,23075.3,23012.3,0.00211822,0.0171253,0.0313419,0.0357782,2.33266,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125126,50.2794,0.0208312,0.0745904,0.105719,7.87146e+06,7.87263e+06,-53.8493,1329.49,-2.77039,23075.3,23012.3,0.00211822,0.0171253,0.0313419,0.0357782,2.33266,-2.83617e-08,-0.00171766,1.30055,18900,1
stats,189,0.123033,50.0739,0.0208286,0.0737126,0.103961,7.87218e+06,7.87334e+06,-53.3926,1322.79,-2.83401,23077.4,23013.7,-0.00426705,0.0165298,0.0308894,0.035293,2.34402,-2.83617e-08,-0.00171766,1.30055,0.123033,50.0739,0.0208286,0.0737126,0.103961,7.87218e+06,7.87334e+06,-53.3926,1322.79,-2.83401,23077.4,23013.7,-0.00426705,0.0165298,0.0308894,0.035293,2.34402,-2.83617e-08,-0.00171766,1.30055,0.123033,50.0739,0.0208286,0.0737126,0.103961,7.87218e+06,7.87334e+06,-53.3926,1322.79,-2.83401,23077.4,23013.7,-0.00426705,0.0165298,0.0308894,0.035293,2.34402,-2.83617e-08,-0.00171766,1.30055,0.123033,50.0739,0.0208286,0.0737126,0.103961,7.87218e+06,7.87334e+06,-53.3926,1322.79,-2.83401,23077.4,23013.7,-0.00426705,0.0165298,0.0308894,0.035293,2.34402,-2.83617e-08,-0.00171766,1.30055,1,0.123033,50.0739,0.0208286,0.0737126,0.103961,7.87218e+06,7.87334e+06,-53.3926,1322.79,-2.83401,23077.4,23013.7,-0.00426705,0.0165298,0.0308894,0.035293,2.34402,-2.83617e-08,-0.00171766,1.30055,0.123033,50.0739,0.0208286,0.0737126,0.103961,7.87218e+06,7.87334e+06,-53.3926,1322.79,-2.83401,23077.4,23013.7,-0.00426705,0.0165298,0.0308894,0.035293,2.34402,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123033,50.0739,0.0208286,0.0737126,0.103961,7.87218e+06,7.87334e+06,-53.3926,1322.79,-2.83401,23077.4,23013.7,-0.00426705,0.0165298,0.0308894,0.035293,2.34402,-2.83617e-08,-0.00171766,1.30055,19000,1
stats,190,0.124306,49.3941,0.0207337,0.073096,0.105028,7.8729e+06,7.87409e+06,-52.7828,1307.65,-2.794,23079.5,23015.6,0.0146358,0.0119757,0.0332203,0.0382258,2.26192,-2.83617e-08,-0.00171766,1.30055,0.124306,49.3941,0.0207337,0.073096,0.105028,7.8729e+06,7.87409e+06,-52.7828,1307.65,-2.794,23079.5,23015.6,0.0146358,0.0119757,0.0332203,0.0382258,2.26192,-2.83617e-08,-0.00171766,1.30055,0.124306,49.3941,0.0207337,0.073096,0.105028,7.8729e+06,7.87409e+06,-52.7828,1307.65,-2.794,23079.5,23015.6,0.0146358,0.0119757,0.0332203,0.0382258,2.26192,-2.83617e-08,-0.00171766,1.30055,0.124306,49.3941,0.0207337,0.073096,0.105028,7.8729e+06,7.87409e+06,-52.7828,1307.65,-2.794,23079.5,23015.6,0.0146358,0.0119757,0.0332203,0.0382258,2.26192,-2.83617e-08,-0.00171766,1.30055,1,0.124306,49.3941,0.0207337,0.073096,0.105028,7.8729e+06,7.87409e+06,-52.7828,1307.65,-2.794,23079.5,23015.6,0.0146358,0.0119757,0.0332203,0.0382258,2.26192,-2.83617e-08,-0.00171766,1.30055,0.124306,49.3941,0.0207337,0.073096,0.105028,7.8729e+06,7.87409e+06,-52.7828,1307.65,-2.794,23079.5,23015.6,0.0146358,0.0119757,0.0332203,0.0382258,2.26192,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124306,49.3941,0.0207337,0.073096,0.105028,7.8729e+06,7.87409e+06,-52.7828,1307.65,-2.794,23079.5,23015.6,0.0146358,0.0119757,0.0332203,0.0382258,2.26192,-2.83617e-08,-0.00171766,1.30055,19100,1
stats,191,0.122912,48.6921,0.0205652,0.0716171,0.103857,7.87368e+06,7.87487e+06,-52.269,1295.9,-2.88102,23081.8,23017.1,-0.00384918,0.0145826,0.0316332,0.0350446,2.30089,-2.83617e-08,-0.00171766,1.30055,0.122912,48.6921,0.0205652,0.0716171,0.103857,7.87368e+06,7.87487e+06,-52.269,1295.9,-2.88102,23081.8,23017.1,-0.00384918,0.0145826,0.0316332,0.0350446,2.30089,-2.83617e-08,-0.00171766,1.30055,0.122912,48.6921,0.0205652,0.0716171,0.103857,7.87368e+06,7.87487e+06,-52.269,1295.9,-2.88102,23081.8,23017.1,-0.00384918,0.0145826,0.0316332,0.0350446,2.30089,-2.83617e-08,-0.00171766,1.30055,0.122912,48.6921,0.0205652,0.0716171,0.103857,7.87368e+06,7.87487e+06,-52.269,1295.9,-2.88102,23081.8,23017.1,-0.00384918,0.0145826,0.0316332,0.0350446,2.30089,-2.83617e-08,-0.00171766,1.30055,1,0.122912,48.6921,0.0205652,0.0716171,0.103857,7.87368e+06,7.87487e+06,-52.269,1295.9,-2.88102,23081.8,23017.1,-0.00384918,0.0145826,0.0316332,0.0350446,2.30089,-2.83617e-08,-0.00171766,1.30055,0.122912,48.6921,0.0205652,0.0716171,0.103857,7.87368e+06,7.87487e+06,-52.269,1295.9,-2.88102,23081.8,23017.1,-0.00384918,0.0145826,0.0316332,0.0350446,2.30089,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122912,48.6921,0.0205652,0.0716171,0.103857,7.87368e+06,7.87487e+06,-52.269,1295.9,-2.88102,23081.8,23017.1,-0.00384918,0.0145826,0.0316332,0.0350446,2.30089,-2.83617e-08,-0.00171766,1.30055,19200,1
stats,192,0.121284,48.0894,0.0204094,0.0705789,0.102484,7.8747e+06,7.8759e+06,-51.6397,1277.25,-2.91833,23084.8,23018.9,-0.0147314,0.00991274,0.031985,0.036583,2.29405,-2.83617e-08,-0.00171766,1.30055,0.121284,48.0894,0.0204094,0.0705789,0.102484,7.8747e+06,7.8759e+06,-51.6397,1277.25,-2.91833,23084.8,23018.9,-0.0147314,0.00991274,0.031985,0.036583,2.29405,-2.83617e-08,-0.00171766,1.30055,0.121284,48.0894,0.0204094,0.0705789,0.102484,7.8747e+06,7.8759e+06,-51.6397,1277.25,-2.91833,23084.8,23018.9,-0.0147314,0.00991274,0.031985,0.036583,2.29405,-2.83617e-08,-0.00171766,1.30055,0.121284,48.0894,0.0204094,0.0705789,0.102484,7.8747e+06,7.8759e+06,-51.6397,1277.25,-2.91833,23084.8,23018.9,-0.0147314,0.00991274,0.031985,0.036583,2.29405,-2.83617e-08,-0.00171766,1.30055,1,0.121284,48.0894,0.0204094,0.0705789,0.102484,7.8747e+06,7.8759e+06,-51.6397,1277.25,-2.91833,23084.8,23018.9,-0.0147314,0.00991274,0.031985,0.036583,2.29405,-2.83617e-08,-0.00171766,1.30055,0.121284,48.0894,0.0204094,0.0705789,0.102484,7.8747e+06,7.8759e+06,-51.6397,1277.25,-2.91833,23084.8,23018.9,-0.0147314,0.00991274,0.031985,0.036583,2.29405,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121284,48.0894,0.0204094,0.0705789,0.102484,7.8747e+06,7.8759e+06,-51.6397,1277.25,-2.91833,23084.8,23018.9,-0.0147314,0.00991274,0.031985,0.036583,2.29405,-2.83617e-08,-0.00171766,1.30055,19300,1
stats,193,0.121461,47.3744,0.0201784,0.0700994,0.102631,7.87497e+06,7.87614e+06,-51.0482,1261.42,-2.81694,23085.6,23021,-0.0119925,0.0146152,0.0294259,0.0349758,2.14987,-2.83617e-08,-0.00171766,1.30055,0.121461,47.3744,0.0201784,0.0700994,0.102631,7.87497e+06,7.87614e+06,-51.0482,1261.42,-2.81694,23085.6,23021,-0.0119925,0.0146152,0.0294259,0.0349758,2.14987,-2.83617e-08,-0.00171766,1.30055,0.121461,47.3744,0.0201784,0.0700994,0.102631,7.87497e+06,7.87614e+06,-51.0482,1261.42,-2.81694,23085.6,23021,-0.0119925,0.0146152,0.0294259,0.0349758,2.14987,-2.83617e-08,-0.00171766,1.30055,0.121461,47.3744,0.0201784,0.0700994,0.102631,7.87497e+06,7.87614e+06,-51.0482,1261.42,-2.81694,23085.6,23021,-0.0119925,0.0146152,0.0294259,0.0349758,2.14987,-2.83617e-08,-0.00171766,1.30055,1,0.121461,47.3744,0.0201784,0.0700994,0.102631,7.87497e+06,7.87614e+06,-51.0482,1261.42,-2.81694,23085.6,23021,-0.0119925,0.0146152,0.0294259,0.0349758,2.14987,-2.83617e-08,-0.00171766,1.30055,0.121461,47.3744,0.0201784,0.0700994,0.102631,7.87497e+06,7.87614e+06,-51.0482,1261.42,-2.81694,23085.6,23021,-0.0119925,0.0146152,0.0294259,0.0349758,2.14987,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121461,47.3744,0.0201784,0.0700994,0.102631,7.87497e+06,7.87614e+06,-51.0482,1261.42,-2.81694,23085.6,23021,-0.0119925,0.0146152,0.0294259,0.0349758,2.14987,-2.83617e-08,-0.00171766,1.30055,19400,1
stats,194,0.122083,46.8297,0.0200024,0.0690869,0.103152,7.8754e+06,7.87658e+06,-50.846,1256.73,-2.89663,23086.8,23021.5,-0.0101879,0.0209417,0.0318069,0.0394212,2.1973,-2.83617e-08,-0.00171766,1.30055,0.122083,46.8297,0.0200024,0.0690869,0.103152,7.8754e+06,7.87658e+06,-50.846,1256.73,-2.89663,23086.8,23021.5,-0.0101879,0.0209417,0.0318069,0.0394212,2.1973,-2.83617e-08,-0.00171766,1.30055,0.122083,46.8297,0.0200024,0.0690869,0.103152,7.8754e+06,7.87658e+06,-50.846,1256.73,-2.89663,23086.8,23021.5,-0.0101879,0.0209417,0.0318069,0.0394212,2.1973,-2.83617e-08,-0.00171766,1.30055,0.122083,46.8297,0.0200024,0.0690869,0.103152,7.8754e+06,7.87658e+06,-50.846,1256.73,-2.89663,23086.8,23021.5,-0.0101879,0.0209417,0.0318069,0.0394212,2.1973,-2.83617e-08,-0.00171766,1.30055,1,0.122083,46.8297,0.0200024,0.0690869,0.103152,7.8754e+06,7.87658e+06,-50.846,1256.73,-2.89663,23086.8,23021.5,-0.0101879,0.0209417,0.0318069,0.0394212,2.1973,-2.83617e-08,-0.00171766,1.30055,0.122083,46.8297,0.0200024,0.0690869,0.103152,7.8754e+06,7.87658e+06,-50.846,1256.73,-2.89663,23086.8,23021.5,-0.0101879,0.0209417,0.0318069,0.0394212,2.1973,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122083,46.8297,0.0200024,0.0690869,0.103152,7.8754e+06,7.87658e+06,-50.846,1256.73,-2.89663,23086.8,23021.5,-0.0101879,0.0209417,0.0318069,0.0394212,2.1973,-2.83617e-08,-0.00171766,1.30055,19500,1
stats,195,0.119331,46.6942,0.0197958,0.067865,0.100836,7.87584e+06,7.877e+06,-50.8396,1258.4,-2.89208,23088.1,23021.3,0.00356752,0.00377765,0.0345313,0.03492,2.17193,-2.83617e-08,-0.00171766,1.30055,0.119331,46.6942,0.0197958,0.067865,0.100836,7.87584e+06,7.877e+06,-50.8396,1258.4,-2.89208,23088.1,23021.3,0.00356752,0.00377765,0.0345313,0.03492,2.17193,-2.83617e-08,-0.00171766,1.30055,0.119331,46.6942,0.0197958,0.067865,0.100836,7.87584e+06,7.877e+06,-50.8396,1258.4,-2.89208,23088.1,23021.3,0.00356752,0.00377765,0.0345313,0.03492,2.17193,-2.83617e-08,-0.00171766,1.30055,0.119331,46.6942,0.0197958,0.067865,0.100836,7.87584e+06,7.877e+06,-50.8396,1258.4,-2.89208,23088.1,23021.3,0.00356752,0.00377765,0.0345313,0.03492,2.17193,-2.83617e-08,-0.00171766,1.30055,1,0.119331,46.6942,0.0197958,0.067865,0.100836,7.87584e+06,7.877e+06,-50.8396,1258.4,-2.89208,23088.1,23021.3,0.00356752,0.00377765,0.0345313,0.03492,2.17193,-2.83617e-08,-0.00171766,1.30055,0.119331,46.6942,0.0197958,0.067865,0.100836,7.87584e+06,7.877e+06,-50.8396,1258.4,-2.89208,23088.1,23021.3,0.00356752,0.00377765,0.0345313,0.03492,2.17193,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119331,46.6942,0.0197958,0.067865,0.100836,7.87584e+06,7.877e+06,-50.8396,1258.4,-2.89208,23088.1,23021.3,0.00356752,0.00377765,0.0345313,0.03492,2.17193,-2.83617e-08,-0.00171766,1.30055,19600,1
stats,196,0.118966,46.2767,0.0196881,0.0679683,0.100528,7.87597e+06,7.87715e+06,-50.2732,1243.77,-2.8221,23088.5,23023.3,0.0178572,0.00626538,0.0302428,0.0356758,2.07223,-2.83617e-08,-0.00171766,1.30055,0.118966,46.2767,0.0196881,0.0679683,0.100528,7.87597e+06,7.87715e+06,-50.2732,1243.77,-2.8221,23088.5,23023.3,0.0178572,0.00626538,0.0302428,0.0356758,2.07223,-2.83617e-08,-0.00171766,1.30055,0.118966,46.2767,0.0196881,0.0679683,0.100528,7.87597e+06,7.87715e+06,-50.2732,1243.77,-2.8221,23088.5,23023.3,0.0178572,0.00626538,0.0302428,0.0356758,2.07223,-2.83617e-08,-0.00171766,1.30055,0.118966,46.2767,0.0196881,0.0679683,0.100528,7.87597e+06,7.87715e+06,-50.2732,1243.77,-2.8221,23088.5,23023.3,0.0178572,0.00626538,0.0302428,0.0356758,2.07223,-2.83617e-08,-0.00171766,1.30055,1,0.118966,46.2767,0.0196881,0.0679683,0.100528,7.87597e+06,7.87715e+06,-50.2732,1243.77,-2.8221,23088.5,23023.3,0.0178572,0.00626538,0.0302428,0.0356758,2.07223,-2.83617e-08,-0.00171766,1.30055,0.118966,46.2767,0.0196881,0.0679683,0.100528,7.87597e+06,7.87715e+06,-50.2732,1243.77,-2.8221,23088.5,23023.3,0.0178572,0.00626538,0.0302428,0.0356758,2.07223,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118966,46.2767,0.0196881,0.0679683,0.100528,7.87597e+06,7.87715e+06,-50.2732,1243.77,-2.8221,23088.5,23023.3,0.0178572,0.00626538,0.0302428,0.0356758,2.07223,-2.83617e-08,-0.00171766,1.30055,19700,1
